0.184, 0.966512
0.185, 0.966149
0.186, 0.965783
0.187, 0.965415
0.188, 0.965045
0.189, 0.964674
0.19, 0.9643
0.191, 0.963924
0.192, 0.963547
0.193, 0.963168
0.194, 0.962786
0.195, 0.962403
0.196, 0.962018
0.197, 0.961631
0.198, 0.961242
0.199, 0.960851
0.2, 0.960458
0.201, 0.960063
0.202, 0.959667
0.203, 0.959268
0.204, 0.958867
0.205, 0.958465
0.206, 0.958061
0.207, 0.957654
0.208, 0.957246
0.209, 0.956836
0.21, 0.956424
0.211, 0.95601
0.212, 0.955594
0.213, 0.955177
0.214, 0.954757
0.215, 0.954335
0.216, 0.953912
0.217, 0.953486
0.218, 0.953059
0.219, 0.95263
0.22, 0.952199
0.221, 0.951766
0.222, 0.951331
0.223, 0.950894
0.224, 0.950455
0.225, 0.950015
0.226, 0.949572
0.227, 0.949128
0.228, 0.948681
0.229, 0.948233
0.23, 0.947783
0.231, 0.947331
0.232, 0.946877
0.233, 0.946421
0.234, 0.945963
0.235, 0.945504
0.236, 0.945042
0.237, 0.944579
0.238, 0.944113
0.239, 0.943646
0.24, 0.943177
0.241, 0.942706
0.242, 0.942233
0.243, 0.941759
0.244, 0.941282
0.245, 0.940804
0.246, 0.940323
0.247, 0.939841
0.248, 0.939357
0.249, 0.938871
0.25, 0.938383
0.251, 0.937893
0.252, 0.937402
0.253, 0.936908
0.254, 0.936413
0.255, 0.935915
0.256, 0.935416
0.257, 0.934915
0.258, 0.934412
0.259, 0.933908
0.26, 0.933401
0.261, 0.932892
0.262, 0.932382
0.263, 0.93187
0.264, 0.931356
0.265, 0.93084
0.266, 0.930322
0.267, 0.929802
0.268, 0.929281
0.269, 0.928757
0.27, 0.928232
0.271, 0.927705
0.272, 0.927176
0.273, 0.926645
0.274, 0.926113
0.275, 0.925578
0.276, 0.925042
0.277, 0.924503
0.278, 0.923963
0.279, 0.923421
0.28, 0.922878
0.281, 0.922332
0.282, 0.921784
0.283, 0.921235
0.284, 0.920684
0.285, 0.920131
0.286, 0.919576
0.287, 0.919019
0.288, 0.918461
0.289, 0.917901
0.29, 0.917338
0.291, 0.916774
0.292, 0.916208
0.293, 0.915641
0.294, 0.915071
0.295, 0.9145
0.296, 0.913927
0.297, 0.913352
0.298, 0.912775
0.299, 0.912196
0.3, 0.911615
0.301, 0.911033
0.302, 0.910449
0.303, 0.909863
0.304, 0.909275
0.305, 0.908686
0.306, 0.908094
0.307, 0.907501
0.308, 0.906906
0.309, 0.906309
0.31, 0.90571
0.311, 0.90511
0.312, 0.904507
0.313, 0.903903
0.314, 0.903297
0.315, 0.90269
0.316, 0.90208
0.317, 0.901469
0.318, 0.900855
0.319, 0.90024
0.32, 0.899624
0.321, 0.899005
0.322, 0.898385
0.323, 0.897763
0.324, 0.897139
0.325, 0.896513
0.326, 0.895885
0.327, 0.895256
0.328, 0.894625
0.329, 0.893992
0.33, 0.893357
0.331, 0.892721
0.332, 0.892082
0.333, 0.891442
0.334, 0.8908
0.335, 0.890157
0.336, 0.889511
0.337, 0.888864
0.338, 0.888215
0.339, 0.887564
0.34, 0.886912
0.341, 0.886257
0.342, 0.885601
0.343, 0.884943
0.344, 0.884284
0.345, 0.883622
0.346, 0.882959
0.347, 0.882294
0.348, 0.881628
0.349, 0.880959
0.35, 0.880289
0.351, 0.879617
0.352, 0.878943
0.353, 0.878268
0.354, 0.87759
0.355, 0.876911
0.356, 0.876231
0.357, 0.875548
0.358, 0.874864
0.359, 0.874178
0.36, 0.87349
0.361, 0.8728
0.362, 0.872109
0.363, 0.871416
0.364, 0.870721
0.365, 0.870025
0.366, 0.869326
0.367, 0.868626
0.368, 0.867925
0.369, 0.867221
0.37, 0.866516
0.371, 0.865809
0.372, 0.8651
0.373, 0.86439
0.374, 0.863678
0.375, 0.862964
0.376, 0.862248
0.377, 0.861531
0.378, 0.860812
0.379, 0.860091
0.38, 0.859369
0.381, 0.858644
0.382, 0.857918
0.383, 0.857191
0.384, 0.856461
0.385, 0.85573
0.386, 0.854998
0.387, 0.854263
0.388, 0.853527
0.389, 0.852789
0.39, 0.852049
0.391, 0.851308
0.392, 0.850565
0.393, 0.84982
0.394, 0.849074
0.395, 0.848326
0.396, 0.847576
0.397, 0.846824
0.398, 0.846071
0.399, 0.845316
0.4, 0.844559
0.401, 0.843801
0.402, 0.843041
0.403, 0.842279
0.404, 0.841516
0.405, 0.840751
0.406, 0.839984
0.407, 0.839216
0.408, 0.838446
0.409, 0.837674
0.41, 0.8369
0.411, 0.836125
0.412, 0.835348
0.413, 0.83457
0.414, 0.83379
0.415, 0.833008
0.416, 0.832225
0.417, 0.831439
0.418, 0.830653
0.419, 0.829864
0.42, 0.829074
0.421, 0.828282
0.422, 0.827489
0.423, 0.826694
0.424, 0.825897
0.425, 0.825098
0.426, 0.824298
0.427, 0.823497
0.428, 0.822693
0.429, 0.821888
0.43, 0.821081
0.431, 0.820273
0.432, 0.819463
0.433, 0.818652
0.434, 0.817838
0.435, 0.817023
0.436, 0.816207
0.437, 0.815389
0.438, 0.814569
0.439, 0.813748
0.44, 0.812925
0.441, 0.8121
0.442, 0.811274
0.443, 0.810446
0.444, 0.809616
0.445, 0.808785
0.446, 0.807952
0.447, 0.807118
0.448, 0.806282
0.449, 0.805444
0.45, 0.804605
0.451, 0.803764
0.452, 0.802922
0.453, 0.802078
0.454, 0.801232
0.455, 0.800385
0.456, 0.799536
0.457, 0.798685
0.458, 0.797833
0.459, 0.79698
0.46, 0.796124
0.461, 0.795267
0.462, 0.794409
0.463, 0.793549
0.464, 0.792687
0.465, 0.791824
0.466, 0.790959
0.467, 0.790093
0.468, 0.789225
0.469, 0.788355
0.47, 0.787484
0.471, 0.786612
0.472, 0.785737
0.473, 0.784861
0.474, 0.783984
0.475, 0.783105
0.476, 0.782224
0.477, 0.781342
0.478, 0.780459
0.479, 0.779573
0.48, 0.778687
0.481, 0.777798
0.482, 0.776908
0.483, 0.776017
0.484, 0.775124
0.485, 0.774229
0.486, 0.773333
0.487, 0.772435
0.488, 0.771536
0.489, 0.770635
0.49, 0.769733
0.491, 0.768829
0.492, 0.767924
0.493, 0.767017
0.494, 0.766108
0.495, 0.765198
0.496, 0.764287
0.497, 0.763374
0.498, 0.762459
0.499, 0.761543
0.5, 0.760625
0.501, 0.759706
0.502, 0.758785
0.503, 0.757863
0.504, 0.756939
0.505, 0.756014
0.506, 0.755087
0.507, 0.754159
0.508, 0.753229
0.509, 0.752298
0.51, 0.751365
0.511, 0.750431
0.512, 0.749495
0.513, 0.748558
0.514, 0.747619
0.515, 0.746678
0.516, 0.745737
0.517, 0.744793
0.518, 0.743849
0.519, 0.742902
0.52, 0.741955
0.521, 0.741005
0.522, 0.740055
0.523, 0.739102
0.524, 0.738149
0.525, 0.737193
0.526, 0.736237
0.527, 0.735279
0.528, 0.734319
0.529, 0.733358
0.53, 0.732395
0.531, 0.731431
0.532, 0.730466
0.533, 0.729499
0.534, 0.728531
0.535, 0.727561
0.536, 0.726589
0.537, 0.725617
0.538, 0.724642
0.539, 0.723667
0.54, 0.72269
0.541, 0.721711
0.542, 0.720731
0.543, 0.71975
0.544, 0.718767
0.545, 0.717782
0.546, 0.716797
0.547, 0.715809
0.548, 0.714821
0.549, 0.713831
0.55, 0.712839
0.551, 0.711846
0.552, 0.710852
0.553, 0.709856
0.554, 0.708859
0.555, 0.70786
0.556, 0.70686
0.557, 0.705859
0.558, 0.704856
0.559, 0.703852
0.56, 0.702846
0.561, 0.701839
0.562, 0.70083
0.563, 0.69982
0.564, 0.698809
0.565, 0.697796
0.566, 0.696782
0.567, 0.695767
0.568, 0.69475
0.569, 0.693731
0.57, 0.692712
0.571, 0.691691
0.572, 0.690668
0.573, 0.689644
0.574, 0.688619
0.575, 0.687593
0.576, 0.686565
0.577, 0.685535
0.578, 0.684505
0.579, 0.683472
0.58, 0.682439
0.581, 0.681404
0.582, 0.680368
0.583, 0.67933
0.584, 0.678291
0.585, 0.677251
0.586, 0.67621
0.587, 0.675167
0.588, 0.674122
0.589, 0.673077
0.59, 0.67203
0.591, 0.670981
0.592, 0.669931
0.593, 0.66888
0.594, 0.667828
0.595, 0.666774
0.596, 0.665719
0.597, 0.664663
0.598, 0.663605
0.599, 0.662546
0.6, 0.661485
0.601, 0.660424
0.602, 0.659361
0.603, 0.658296
0.604, 0.657231
0.605, 0.656164
0.606, 0.655095
0.607, 0.654026
0.608, 0.652955
0.609, 0.651882
0.61, 0.650809
0.611, 0.649734
0.612, 0.648658
0.613, 0.64758
0.614, 0.646502
0.615, 0.645421
0.616, 0.64434
0.617, 0.643257
0.618, 0.642174
0.619, 0.641088
0.62, 0.640002
0.621, 0.638914
0.622, 0.637825
0.623, 0.636735
0.624, 0.635643
0.625, 0.63455
0.626, 0.633456
0.627, 0.632361
0.628, 0.631264
0.629, 0.630166
0.63, 0.629067
0.631, 0.627966
0.632, 0.626864
0.633, 0.625761
0.634, 0.624657
0.635, 0.623552
0.636, 0.622445
0.637, 0.621337
0.638, 0.620228
0.639, 0.619117
0.64, 0.618005
0.641, 0.616892
0.642, 0.615778
0.643, 0.614663
0.644, 0.613546
0.645, 0.612428
0.646, 0.611309
0.647, 0.610189
0.648, 0.609067
0.649, 0.607944
0.65, 0.60682
0.651, 0.605695
0.652, 0.604569
0.653, 0.603441
0.654, 0.602312
0.655, 0.601182
0.656, 0.600051
0.657, 0.598918
0.658, 0.597785
0.659, 0.59665
0.66, 0.595514
0.661, 0.594376
0.662, 0.593238
0.663, 0.592098
0.664, 0.590958
0.665, 0.589816
0.666, 0.588672
0.667, 0.587528
0.668, 0.586382
0.669, 0.585236
0.67, 0.584088
0.671, 0.582939
0.672, 0.581788
0.673, 0.580637
0.674, 0.579484
0.675, 0.578331
0.676, 0.577176
0.677, 0.57602
0.678, 0.574863
0.679, 0.573704
0.68, 0.572545
0.681, 0.571384
0.682, 0.570222
0.683, 0.569059
0.684, 0.567895
0.685, 0.56673
0.686, 0.565564
0.687, 0.564396
0.688, 0.563228
0.689, 0.562058
0.69, 0.560887
0.691, 0.559715
0.692, 0.558542
0.693, 0.557368
0.694, 0.556192
0.695, 0.555016
0.696, 0.553838
0.697, 0.55266
0.698, 0.55148
0.699, 0.550299
0.7, 0.549117
0.701, 0.547934
0.702, 0.54675
0.703, 0.545564
0.704, 0.544378
0.705, 0.54319
0.706, 0.542002
0.707, 0.540812
0.708, 0.539621
0.709, 0.53843
0.71, 0.537237
0.711, 0.536043
0.712, 0.534848
0.713, 0.533652
0.714, 0.532454
0.715, 0.531256
0.716, 0.530057
0.717, 0.528856
0.718, 0.527655
0.719, 0.526452
0.72, 0.525249
0.721, 0.524044
0.722, 0.522838
0.723, 0.521632
0.724, 0.520424
0.725, 0.519215
0.726, 0.518005
0.727, 0.516794
0.728, 0.515583
0.729, 0.51437
0.73, 0.513156
0.731, 0.511941
0.732, 0.510725
0.733, 0.509507
0.734, 0.508289
0.735, 0.50707
0.736, 0.50585
0.737, 0.504629
0.738, 0.503407
0.739, 0.502184
0.74, 0.50096
0.741, 0.499734
0.742, 0.498508
0.743, 0.497281
0.744, 0.496053
0.745, 0.494824
0.746, 0.493594
0.747, 0.492362
0.748, 0.49113
0.749, 0.489897
0.75, 0.488663
0.751, 0.487428
0.752, 0.486192
0.753, 0.484955
0.754, 0.483717
0.755, 0.482478
0.756, 0.481238
0.757, 0.479997
0.758, 0.478755
0.759, 0.477512
0.76, 0.476269
0.761, 0.475024
0.762, 0.473778
0.763, 0.472532
0.764, 0.471284
0.765, 0.470035
0.766, 0.468786
0.767, 0.467535
0.768, 0.466284
0.769, 0.465032
0.77, 0.463779
0.771, 0.462524
0.772, 0.461269
0.773, 0.460013
0.774, 0.458756
0.775, 0.457499
0.776, 0.45624
0.777, 0.45498
0.778, 0.45372
0.779, 0.452458
0.78, 0.451196
0.781, 0.449932
0.782, 0.448668
0.783, 0.447403
0.784, 0.446137
0.785, 0.44487
0.786, 0.443602
0.787, 0.442334
0.788, 0.441064
0.789, 0.439794
0.79, 0.438522
0.791, 0.43725
0.792, 0.435977
0.793, 0.434703
0.794, 0.433428
0.795, 0.432152
0.796, 0.430876
0.797, 0.429598
0.798, 0.42832
0.799, 0.427041
0.8, 0.425761
0.801, 0.42448
0.802, 0.423198
0.803, 0.421916
0.804, 0.420632
0.805, 0.419348
0.806, 0.418063
0.807, 0.416777
0.808, 0.41549
0.809, 0.414202
0.81, 0.412914
0.811, 0.411625
0.812, 0.410335
0.813, 0.409044
0.814, 0.407752
0.815, 0.406459
0.816, 0.405166
0.817, 0.403872
0.818, 0.402577
0.819, 0.401281
0.82, 0.399984
0.821, 0.398687
0.822, 0.397389
0.823, 0.39609
0.824, 0.39479
0.825, 0.393489
0.826, 0.392188
0.827, 0.390886
0.828, 0.389583
0.829, 0.388279
0.83, 0.386974
0.831, 0.385669
0.832, 0.384363
0.833, 0.383056
0.834, 0.381748
0.835, 0.38044
0.836, 0.379131
0.837, 0.377821
0.838, 0.37651
0.839, 0.375199
0.84, 0.373887
0.841, 0.372574
0.842, 0.37126
0.843, 0.369946
0.844, 0.368631
0.845, 0.367315
0.846, 0.365998
0.847, 0.364681
0.848, 0.363363
0.849, 0.362044
0.85, 0.360724
0.851, 0.359404
0.852, 0.358083
0.853, 0.356761
0.854, 0.355439
0.855, 0.354116
0.856, 0.352792
0.857, 0.351467
0.858, 0.350142
0.859, 0.348816
0.86, 0.347489
0.861, 0.346162
0.862, 0.344834
0.863, 0.343505
0.864, 0.342175
0.865, 0.340845
0.866, 0.339514
0.867, 0.338183
0.868, 0.336851
0.869, 0.335518
0.87, 0.334184
0.871, 0.33285
0.872, 0.331515
0.873, 0.33018
0.874, 0.328843
0.875, 0.327507
0.876, 0.326169
0.877, 0.324831
0.878, 0.323492
0.879, 0.322153
0.88, 0.320812
0.881, 0.319472
0.882, 0.31813
0.883, 0.316788
0.884, 0.315445
0.885, 0.314102
0.886, 0.312758
0.887, 0.311414
0.888, 0.310068
0.889, 0.308723
0.89, 0.307376
0.891, 0.306029
0.892, 0.304681
0.893, 0.303333
0.894, 0.301984
0.895, 0.300635
0.896, 0.299285
0.897, 0.297934
0.898, 0.296582
0.899, 0.295231
0.9, 0.293878
0.901, 0.292525
0.902, 0.291171
0.903, 0.289817
0.904, 0.288462
0.905, 0.287107
0.906, 0.285751
0.907, 0.284394
0.908, 0.283037
0.909, 0.281679
0.91, 0.280321
0.911, 0.278962
0.912, 0.277603
0.913, 0.276243
0.914, 0.274882
0.915, 0.273521
0.916, 0.272159
0.917, 0.270797
0.918, 0.269435
0.919, 0.268071
0.92, 0.266708
0.921, 0.265343
0.922, 0.263978
0.923, 0.262613
0.924, 0.261247
0.925, 0.259881
0.926, 0.258514
0.927, 0.257146
0.928, 0.255778
0.929, 0.25441
0.93, 0.25304
0.931, 0.251671
0.932, 0.250301
0.933, 0.24893
0.934, 0.247559
0.935, 0.246188
0.936, 0.244816
0.937, 0.243443
0.938, 0.24207
0.939, 0.240697
0.94, 0.239323
0.941, 0.237948
0.942, 0.236573
0.943, 0.235198
0.944, 0.233822
0.945, 0.232445
0.946, 0.231068
0.947, 0.229691
0.948, 0.228313
0.949, 0.226935
0.95, 0.225556
0.951, 0.224177
0.952, 0.222798
0.953, 0.221418
0.954, 0.220037
0.955, 0.218656
0.956, 0.217275
0.957, 0.215893
0.958, 0.214511
0.959, 0.213128
0.96, 0.211745
0.961, 0.210361
0.962, 0.208978
0.963, 0.207593
0.964, 0.206208
0.965, 0.204823
0.966, 0.203437
0.967, 0.202051
0.968, 0.200665
0.969, 0.199278
0.97, 0.197891
0.971, 0.196503
0.972, 0.195115
0.973, 0.193727
0.974, 0.192338
0.975, 0.190949
0.976, 0.189559
0.977, 0.188169
0.978, 0.186779
0.979, 0.185388
0.98, 0.183997
0.981, 0.182605
0.982, 0.181214
0.983, 0.179821
0.984, 0.178429
0.985, 0.177036
0.986, 0.175643
0.987, 0.174249
0.988, 0.172855
0.989, 0.171461
0.99, 0.170066
0.991, 0.168671
0.992, 0.167276
0.993, 0.16588
0.994, 0.164484
0.995, 0.163087
0.996, 0.161691
0.997, 0.160294
0.998, 0.158896
0.999, 0.157499
1, 0.156101
1.001, 0.154702
1.002, 0.153304
1.003, 0.151905
1.004, 0.150506
1.005, 0.149106
1.006, 0.147706
1.007, 0.146306
1.008, 0.144906
1.009, 0.143505
1.01, 0.142104
1.011, 0.140703
1.012, 0.139301
1.013, 0.137899
1.014, 0.136497
1.015, 0.135094
1.016, 0.133692
1.017, 0.132289
1.018, 0.130886
1.019, 0.129482
1.02, 0.128078
1.021, 0.126674
1.022, 0.12527
1.023, 0.123866
1.024, 0.122461
1.025, 0.121056
1.026, 0.11965
1.027, 0.118245
1.028, 0.116839
1.029, 0.115433
1.03, 0.114027
1.031, 0.11262
1.032, 0.111214
1.033, 0.109807
1.034, 0.1084
1.035, 0.106992
1.036, 0.105585
1.037, 0.104177
1.038, 0.102769
1.039, 0.101361
1.04, 0.0999524
1.041, 0.0985438
1.042, 0.097135
1.043, 0.095726
1.044, 0.0943168
1.045, 0.0929074
1.046, 0.0914978
1.047, 0.0900881
1.048, 0.0886781
1.049, 0.087268
1.05, 0.0858577
1.051, 0.0844472
1.052, 0.0830365
1.053, 0.0816257
1.054, 0.0802147
1.055, 0.0788036
1.056, 0.0773923
1.057, 0.0759808
1.058, 0.0745692
1.059, 0.0731574
1.06, 0.0717455
1.061, 0.0703334
1.062, 0.0689212
1.063, 0.0675088
1.064, 0.0660963
1.065, 0.0646837
1.066, 0.0632709
1.067, 0.061858
1.068, 0.060445
1.069, 0.0590319
1.07, 0.0576186
1.071, 0.0562052
1.072, 0.0547917
1.073, 0.0533781
1.074, 0.0519644
1.075, 0.0505506
1.076, 0.0491367
1.077, 0.0477226
1.078, 0.0463085
1.079, 0.0448943
1.08, 0.04348
1.081, 0.0420656
1.082, 0.0406511
1.083, 0.0392365
1.084, 0.0378218
1.085, 0.0364071
1.086, 0.0349923
1.087, 0.0335774
1.088, 0.0321624
1.089, 0.0307474
1.09, 0.0293323
1.091, 0.0279172
1.092, 0.026502
1.093, 0.0250867
1.094, 0.0236714
1.095, 0.022256
1.096, 0.0208406
1.097, 0.0194252
1.098, 0.0180097
1.099, 0.0165941
1.1, 0.0151786
1.101, 0.0137629
1.102, 0.0123473
1.103, 0.0109316
1.104, 0.00951595
1.105, 0.00810024
1.106, 0.00668451
1.107, 0.00526876
1.108, 0.003853
1.109, 0.00243723
1.11, 0.00102145
1.111, -0.000394331
1.112, -0.00181012
1.113, -0.0032259
1.114, -0.00464168
1.115, -0.00605746
1.116, -0.00747322
1.117, -0.00888898
1.118, -0.0103047
1.119, -0.0117204
1.12, -0.0131361
1.121, -0.0145518
1.122, -0.0159675
1.123, -0.0173831
1.124, -0.0187987
1.125, -0.0202142
1.126, -0.0216297
1.127, -0.0230452
1.128, -0.0244607
1.129, -0.025876
1.13, -0.0272914
1.131, -0.0287067
1.132, -0.0301219
1.133, -0.0315371
1.134, -0.0329522
1.135, -0.0343672
1.136, -0.0357822
1.137, -0.0371971
1.138, -0.038612
1.139, -0.0400268
1.14, -0.0414414
1.141, -0.0428561
1.142, -0.0442706
1.143, -0.045685
1.144, -0.0470994
1.145, -0.0485137
1.146, -0.0499278
1.147, -0.0513419
1.148, -0.0527559
1.149, -0.0541697
1.15, -0.0555835
1.151, -0.0569972
1.152, -0.0584107
1.153, -0.0598241
1.154, -0.0612375
1.155, -0.0626507
1.156, -0.0640637
1.157, -0.0654767
1.158, -0.0668895
1.159, -0.0683022
1.16, -0.0697147
1.161, -0.0711272
1.162, -0.0725394
1.163, -0.0739516
1.164, -0.0753636
1.165, -0.0767754
1.166, -0.0781871
1.167, -0.0795986
1.168, -0.08101
1.169, -0.0824212
1.17, -0.0838323
1.171, -0.0852432
1.172, -0.0866539
1.173, -0.0880645
1.174, -0.0894749
1.175, -0.0908851
1.176, -0.0922951
1.177, -0.093705
1.178, -0.0951146
1.179, -0.0965241
1.18, -0.0979334
1.181, -0.0993425
1.182, -0.100751
1.183, -0.10216
1.184, -0.103569
1.185, -0.104977
1.186, -0.106385
1.187, -0.107793
1.188, -0.1092
1.189, -0.110608
1.19, -0.112015
1.191, -0.113422
1.192, -0.114829
1.193, -0.116236
1.194, -0.117642
1.195, -0.119048
1.196, -0.120454
1.197, -0.121859
1.198, -0.123265
1.199, -0.12467
1.2, -0.126075
1.201, -0.127479
1.202, -0.128884
1.203, -0.130288
1.204, -0.131692
1.205, -0.133095
1.206, -0.134499
1.207, -0.135902
1.208, -0.137305
1.209, -0.138707
1.21, -0.14011
1.211, -0.141512
1.212, -0.142913
1.213, -0.144315
1.214, -0.145716
1.215, -0.147117
1.216, -0.148517
1.217, -0.149918
1.218, -0.151317
1.219, -0.152717
1.22, -0.154117
1.221, -0.155516
1.222, -0.156914
1.223, -0.158313
1.224, -0.159711
1.225, -0.161109
1.226, -0.162506
1.227, -0.163903
1.228, -0.1653
1.229, -0.166697
1.23, -0.168093
1.231, -0.169489
1.232, -0.170884
1.233, -0.17228
1.234, -0.173674
1.235, -0.175069
1.236, -0.176463
1.237, -0.177857
1.238, -0.17925
1.239, -0.180643
1.24, -0.182036
1.241, -0.183428
1.242, -0.18482
1.243, -0.186212
1.244, -0.187603
1.245, -0.188994
1.246, -0.190385
1.247, -0.191775
1.248, -0.193165
1.249, -0.194554
1.25, -0.195943
1.251, -0.197332
1.252, -0.19872
1.253, -0.200108
1.254, -0.201495
1.255, -0.202882
1.256, -0.204269
1.257, -0.205655
1.258, -0.207041
1.259, -0.208426
1.26, -0.209811
1.261, -0.211196
1.262, -0.21258
1.263, -0.213964
1.264, -0.215347
1.265, -0.21673
1.266, -0.218112
1.267, -0.219494
1.268, -0.220876
1.269, -0.222257
1.27, -0.223637
1.271, -0.225018
1.272, -0.226398
1.273, -0.227777
1.274, -0.229156
1.275, -0.230534
1.276, -0.231912
1.277, -0.23329
1.278, -0.234667
1.279, -0.236043
1.28, -0.237419
1.281, -0.238795
1.282, -0.24017
1.283, -0.241545
1.284, -0.242919
1.285, -0.244293
1.286, -0.245666
1.287, -0.247039
1.288, -0.248411
1.289, -0.249783
1.29, -0.251154
1.291, -0.252525
1.292, -0.253895
1.293, -0.255265
1.294, -0.256634
1.295, -0.258003
1.296, -0.259371
1.297, -0.260739
1.298, -0.262106
1.299, -0.263473
1.3, -0.264839
1.301, -0.266205
1.302, -0.26757
1.303, -0.268934
1.304, -0.270298
1.305, -0.271662
1.306, -0.273025
1.307, -0.274387
1.308, -0.275749
1.309, -0.27711
1.31, -0.278471
1.311, -0.279831
1.312, -0.281191
1.313, -0.28255
1.314, -0.283908
1.315, -0.285266
1.316, -0.286624
1.317, -0.287981
1.318, -0.289337
1.319, -0.290693
1.32, -0.292048
1.321, -0.293402
1.322, -0.294756
1.323, -0.296109
1.324, -0.297462
1.325, -0.298814
1.326, -0.300166
1.327, -0.301517
1.328, -0.302867
1.329, -0.304217
1.33, -0.305566
1.331, -0.306915
1.332, -0.308263
1.333, -0.30961
1.334, -0.310957
1.335, -0.312303
1.336, -0.313648
1.337, -0.314993
1.338, -0.316337
1.339, -0.317681
1.34, -0.319024
1.341, -0.320366
1.342, -0.321708
1.343, -0.323049
1.344, -0.324389
1.345, -0.325729
1.346, -0.327068
1.347, -0.328407
1.348, -0.329744
1.349, -0.331081
1.35, -0.332418
1.351, -0.333754
1.352, -0.335089
1.353, -0.336423
1.354, -0.337757
1.355, -0.33909
1.356, -0.340423
1.357, -0.341755
1.358, -0.343086
1.359, -0.344416
1.36, -0.345746
1.361, -0.347075
1.362, -0.348403
1.363, -0.349731
1.364, -0.351058
1.365, -0.352384
1.366, -0.35371
1.367, -0.355035
1.368, -0.356359
1.369, -0.357682
1.37, -0.359005
1.371, -0.360327
1.372, -0.361648
1.373, -0.362969
1.374, -0.364289
1.375, -0.365608
1.376, -0.366926
1.377, -0.368244
1.378, -0.369561
1.379, -0.370877
1.38, -0.372192
1.381, -0.373507
1.382, -0.374821
1.383, -0.376134
1.384, -0.377447
1.385, -0.378759
1.386, -0.380069
1.387, -0.38138
